date,time,ozone_fontana,no_fontana,no2_fontana,RH_fontana,TEMP_fontana,WINDIR_fontana,WINDSPEED_fontana
2020/06/23,23:00:00,0.0143,0.7,22.599999999999998,76.8,66.5,229.0,2.0
2020/06/24,00:00:00,0.0119,0.7,21.0,80.1,64.96,232.0,3.0
2020/06/24,01:00:00,0.0111,0.8,19.900000000000002,83.6,63.49,232.0,3.0
2020/06/24,02:00:00,0.0145,0.8,17.3,87.0,62.09,258.0,3.0
2020/06/24,03:00:00,0.0134,1.0,16.6,89.1,61.38,240.0,2.0
2020/06/24,04:00:00,0.0091,1.5,20.2,89.8,61.14,261.0,2.0
2020/06/24,05:00:00,0.008,7.4,24.0,89.2,61.85,258.0,1.0
2020/06/24,06:00:00,0.0126,9.9,22.0,85.1,63.77,0.0,1.0
2020/06/24,07:00:00,0.0163,14.8,24.299999999999997,76.4,67.21,153.0,1.0
2020/06/24,08:00:00,0.0221,13.700000000000001,24.6,67.4,70.98,188.0,2.0
2020/06/24,09:00:00,NA,NA,NA,59.6,74.68,221.0,3.0
2020/06/24,10:00:00,NA,NA,NA,51.5,78.77,222.0,4.0
2020/06/24,11:00:00,0.0673,2.9,19.400000000000002,43.0,83.19,245.0,3.0
2020/06/24,12:00:00,0.0855,1.1,14.0,34.7,87.19,240.0,4.0
2020/06/24,13:00:00,0.0945,0.5,11.299999999999999,34.1,89.16,260.0,6.0
2020/06/24,14:00:00,0.1059,0.5,11.700000000000001,38.2,87.95,261.0,7.0
2020/06/24,15:00:00,0.0963,0.7,14.7,42.6,85.98,255.0,8.0
2020/06/24,16:00:00,0.09,0.6,11.799999999999999,45.7,83.6,255.0,7.0
2020/06/24,17:00:00,0.0759,0.7,12.4,50.3,80.43,253.0,7.0
2020/06/24,18:00:00,0.0538,0.4,13.2,57.8,75.37,251.0,6.0
2020/06/24,19:00:00,0.0378,0.1,14.3,65.1,71.28,260.0,6.0
2020/06/24,20:00:00,0.0318,0.2,9.9,72.6,67.68,261.0,5.0
2020/06/24,21:00:00,0.0281,0.2,10.0,78.2,65.26,263.0,4.0
2020/06/24,22:00:00,0.0219,0.4,12.7,81.8,63.73,246.0,3.0
2020/06/24,23:00:00,0.0173,0.4,16.1,83.7,62.89,247.0,3.0
2020/06/25,00:00:00,0.0165,0.5,14.1,86.0,61.83,251.0,3.0
2020/06/25,01:00:00,0.0178,0.4,11.4,88.0,60.82,260.0,3.0
2020/06/25,02:00:00,0.0146,0.7,15.0,89.1,60.52,248.0,2.0
2020/06/25,03:00:00,0.0145,0.5,14.6,89.3,60.68,266.0,1.0
2020/06/25,04:00:00,0.013,0.8,14.1,89.1,60.87,0.0,0.0
2020/06/25,05:00:00,0.0114,2.7,18.5,88.0,61.68,0.0,1.0
2020/06/25,06:00:00,0.0117,5.5,18.700000000000003,85.0,63.01,0.0,0.0
2020/06/25,07:00:00,0.0129,11.6,22.8,81.6,64.22,173.0,2.0
2020/06/25,08:00:00,0.0207,12.3,20.2,75.0,67.05,212.0,2.0
2020/06/25,09:00:00,0.0289,10.5,22.4,66.0,71.12,213.0,2.0
2020/06/25,10:00:00,0.0381,8.6,26.3,58.3,74.87,243.0,3.0
2020/06/25,11:00:00,0.0605,4.1000000000000005,21.1,50.1,78.81,229.0,4.0
2020/06/25,12:00:00,0.0804,1.1,13.799999999999999,40.1,83.55,243.0,3.0
2020/06/25,13:00:00,0.0836,0.7,11.0,35.7,85.59,273.0,4.0
2020/06/25,14:00:00,0.0869,0.4,9.2,34.6,85.49,262.0,6.0
2020/06/25,15:00:00,0.0848,0.6,9.700000000000001,39.0,84.34,271.0,8.0
2020/06/25,16:00:00,0.0808,0.7,10.200000000000001,39.8,83.14,270.0,8.0
2020/06/25,17:00:00,0.0673,0.7,11.700000000000001,49.6,80.01,262.0,8.0
2020/06/25,18:00:00,0.0525,0.3,11.4,58.3,75.85,260.0,7.0
2020/06/25,19:00:00,0.0378,0.3,15.0,66.0,71.64,243.0,5.0
2020/06/25,20:00:00,0.0273,0.5,16.1,72.1,68.44,232.0,4.0
2020/06/25,21:00:00,0.0227,0.5,17.5,75.7,66.7,235.0,3.0
2020/06/25,22:00:00,0.0166,0.6,19.400000000000002,78.2,65.5,206.0,2.0
2020/06/25,23:00:00,0.0132,0.8,21.4,79.5,64.83,225.0,2.0
2020/06/26,00:00:00,0.0089,2.1,22.1,81.7,63.75,247.0,2.0
2020/06/26,01:00:00,0.0073,1.8,23.0,83.2,63.1,247.0,2.0
2020/06/26,02:00:00,0.0051,2.1,24.8,84.8,62.19,225.0,2.0
2020/06/26,03:00:00,0.0048,2.2,23.7,87.1,61.19,238.0,1.0
2020/06/26,04:00:00,0.0034,10.6,24.299999999999997,88.0,60.84,0.0,0.0
2020/06/26,05:00:00,0.0046,20.9,22.8,87.2,61.56,0.0,0.0
2020/06/26,06:00:00,0.0085,23.099999999999998,23.099999999999998,81.5,64.01,229.0,1.0
2020/06/26,07:00:00,0.012,25.7,25.3,74.7,66.94,239.0,1.0
2020/06/26,08:00:00,0.021,17.6,26.5,66.1,70.25,224.0,2.0
2020/06/26,09:00:00,0.029,14.0,28.299999999999997,56.5,74.84,236.0,3.0
2020/06/26,10:00:00,0.049,4.8,19.900000000000002,44.8,79.45,248.0,3.0
2020/06/26,11:00:00,0.0647,2.2,14.7,37.3,82.95,250.0,4.0
2020/06/26,12:00:00,0.074,1.6,11.700000000000001,32.0,85.65,250.0,5.0
2020/06/26,13:00:00,0.0831,0.7,9.799999999999999,31.6,86.83,252.0,6.0
2020/06/26,14:00:00,0.0923,0.6,11.2,33.7,87.21,262.0,6.0
2020/06/26,15:00:00,0.087,1.2,13.6,34.7,86.72,256.0,7.0
2020/06/26,16:00:00,0.0789,0.6,11.6,35.1,85.25,259.0,7.0
2020/06/26,17:00:00,0.0756,0.4,10.7,41.1,82.75,273.0,6.0
2020/06/26,18:00:00,0.0629,0.2,12.4,47.7,79.36,267.0,6.0
2020/06/26,19:00:00,0.0518,0.1,12.9,52.7,76.38,280.0,5.0
2020/06/26,20:00:00,0.0387,0.2,14.7,57.4,74.02,260.0,4.0
2020/06/26,21:00:00,0.0287,0.3,19.8,63.4,71.61,247.0,4.0
2020/06/26,22:00:00,0.0192,0.6,22.5,68.9,69.44,236.0,3.0
2020/06/26,23:00:00,0.0186,0.6,21.5,72.2,67.78,222.0,3.0
2020/06/27,00:00:00,0.0153,0.6,18.700000000000003,75.8,66.2,219.0,2.0
2020/06/27,01:00:00,0.0116,0.7,21.1,77.4,65.55,227.0,2.0
2020/06/27,02:00:00,0.0064,2.8,24.299999999999997,80.5,64.24,242.0,2.0
2020/06/27,03:00:00,0.0079,1.1,20.9,82.0,63.57,0.0,1.0
2020/06/27,04:00:00,0.0039,4.8999999999999995,25.2,83.3,63.13,246.0,1.0
2020/06/27,05:00:00,0.0063,9.4,22.3,83.1,63.53,243.0,1.0
2020/06/27,06:00:00,0.0119,16.0,22.0,79.1,65.41,248.0,1.0
2020/06/27,07:00:00,0.0172,13.899999999999999,20.5,73.1,67.85,221.0,2.0
2020/06/27,08:00:00,0.0266,12.1,21.6,65.7,71.05,229.0,2.0
2020/06/27,09:00:00,0.0405,7.2,18.599999999999998,57.6,74.82,226.0,3.0
2020/06/27,10:00:00,0.0584,2.2,14.1,46.6,79.81,246.0,3.0
2020/06/27,11:00:00,0.0743,0.6,8.5,36.1,83.41,242.0,3.0
2020/06/27,12:00:00,0.0795,0.4,7.4,32.1,86.57,240.0,5.0
2020/06/27,13:00:00,0.0817,0.3,6.5,35.3,86.21,253.0,6.0
2020/06/27,14:00:00,0.0789,0.3,6.2,39.5,85.77,267.0,8.0
2020/06/27,15:00:00,0.071,0.3,5.8,39.3,84.17,262.0,9.0
2020/06/27,16:00:00,0.0612,0.4,5.0,38.3,82.64,261.0,8.0
2020/06/27,17:00:00,0.0498,0.5,5.7,46.9,79.13,255.0,8.0
2020/06/27,18:00:00,0.0394,0.3,5.8999999999999995,58.1,74.18,264.0,7.0
2020/06/27,19:00:00,0.031,0.3,7.8,68.5,69.69,252.0,6.0
2020/06/27,20:00:00,0.0257,0.4,8.3,75.0,66.62,243.0,5.0
2020/06/27,21:00:00,0.0244,0.4,7.3,78.4,65.01,241.0,4.0
2020/06/27,22:00:00,0.0209,0.2,9.1,80.6,64.12,256.0,3.0
2020/06/27,23:00:00,0.0218,0.2,7.4,82.9,63.21,269.0,4.0
2020/06/28,00:00:00,0.0203,0.3,7.4,84.4,62.59,261.0,3.0
2020/06/28,01:00:00,0.0196,0.2,8.0,84.8,62.38,249.0,3.0
2020/06/28,02:00:00,0.0218,0.2,6.4,83.8,62.74,256.0,3.0
2020/06/28,03:00:00,0.0231,0.2,5.1000000000000005,83.0,62.82,257.0,2.0
2020/06/28,04:00:00,0.0205,0.4,8.6,82.2,62.7,235.0,3.0
2020/06/28,05:00:00,0.0226,0.4,6.4,82.7,62.54,229.0,3.0
2020/06/28,06:00:00,0.0215,1.0,6.6,84.4,62.18,247.0,3.0
2020/06/28,07:00:00,0.0223,1.5,6.8,82.6,63.21,272.0,2.0
2020/06/28,08:00:00,0.0254,1.4,6.2,77.6,64.41,243.0,3.0
2020/06/28,09:00:00,0.0291,1.7,5.8999999999999995,72.0,66.21,258.0,3.0
2020/06/28,10:00:00,0.0369,1.0,4.3,62.3,69.05,263.0,3.0
2020/06/28,11:00:00,0.0418,0.6,3.4,57.4,71.31,235.0,5.0
2020/06/28,12:00:00,0.0424,0.6,3.8,57.7,71.82,261.0,6.0
2020/06/28,13:00:00,0.042,0.5,3.3,57.5,71.98,283.0,7.0
2020/06/28,14:00:00,0.0417,0.5,3.1,56.2,73.01,268.0,7.0
2020/06/28,15:00:00,0.0405,0.4,3.1,57.1,72.73,253.0,8.0
2020/06/28,16:00:00,0.0396,0.5,3.0,58.7,72.0,264.0,8.0
2020/06/28,17:00:00,0.0346,0.7,3.6,63.6,69.92,250.0,8.0
2020/06/28,18:00:00,0.0269,0.8,5.2,71.8,65.99,253.0,8.0
2020/06/28,19:00:00,0.0254,0.4,4.4,77.3,63.42,247.0,7.0
2020/06/28,20:00:00,0.0246,0.2,3.9,79.9,62.09,247.0,7.0
2020/06/28,21:00:00,0.0259,0.1,3.6,79.0,61.55,257.0,7.0
2020/06/28,22:00:00,0.0272,0.1,3.7,77.3,61.6,248.0,6.0
2020/06/28,23:00:00,0.0275,0.1,3.3,76.1,61.74,242.0,5.0
2020/06/29,00:00:00,0.0283,0.2,3.5,75.2,61.66,262.0,4.0
2020/06/29,01:00:00,0.0274,0.1,2.8,80.3,60.82,269.0,5.0
2020/06/29,02:00:00,0.0258,0.1,3.7,80.7,60.69,256.0,3.0
2020/06/29,03:00:00,0.0241,0.1,4.5,80.8,60.51,262.0,2.0
2020/06/29,04:00:00,0.0221,0.3,6.0,81.2,60.41,276.0,2.0
2020/06/29,05:00:00,0.0191,1.2,9.299999999999999,81.2,60.56,252.0,3.0
2020/06/29,06:00:00,0.0208,2.0,8.3,78.8,61.21,288.0,2.0
2020/06/29,07:00:00,0.0231,2.8,7.5,73.8,62.96,265.0,2.0
2020/06/29,08:00:00,0.0266,3.0,6.2,67.4,65.14,250.0,3.0
2020/06/29,09:00:00,0.0314,2.4,5.2,59.5,67.55,240.0,3.0
2020/06/29,10:00:00,0.0379,1.7,4.6,50.6,69.75,208.0,3.0
2020/06/29,11:00:00,0.0429,1.3,4.6,46.3,71.39,244.0,3.0
2020/06/29,12:00:00,0.046,0.9,4.1000000000000005,44.6,73.21,272.0,4.0
2020/06/29,13:00:00,0.0492,1.0,4.0,44.4,74.36,262.0,6.0
2020/06/29,14:00:00,0.0525,0.7,4.5,45.0,75.26,262.0,7.0
2020/06/29,15:00:00,0.0481,1.0,4.8999999999999995,49.1,74.1,255.0,8.0
2020/06/29,16:00:00,0.0432,1.0,4.8999999999999995,52.6,72.35,249.0,8.0
2020/06/29,17:00:00,0.0383,0.8,5.4,56.1,70.25,257.0,8.0
2020/06/29,18:00:00,0.0351,0.5,5.7,62.3,67.6,265.0,7.0
2020/06/29,19:00:00,0.0319,0.2,6.5,68.1,65.19,260.0,6.0
2020/06/29,20:00:00,0.0279,0.2,7.5,72.8,63.57,256.0,5.0
2020/06/29,21:00:00,0.0264,0.2,8.1,76.7,62.18,261.0,4.0
2020/06/29,22:00:00,0.0221,0.3,10.4,79.4,61.18,256.0,3.0
2020/06/29,23:00:00,0.0205,0.1,10.7,81.2,60.56,248.0,3.0
2020/06/30,00:00:00,0.0165,0.4,13.6,82.4,60.07,259.0,2.0
2020/06/30,01:00:00,0.0144,0.4,14.8,84.0,59.48,258.0,2.0
2020/06/30,02:00:00,0.016,0.4,13.899999999999999,84.6,59.33,266.0,3.0
2020/06/30,03:00:00,0.0184,0.3,10.3,84.7,59.24,285.0,2.0
2020/06/30,04:00:00,0.0191,0.4,8.6,83.8,59.42,302.0,1.0
2020/06/30,05:00:00,0.0212,0.4,7.5,83.2,59.45,34.0,2.0
2020/06/30,06:00:00,0.019,1.8,10.8,81.2,60.42,0.0,0.0
2020/06/30,07:00:00,0.0193,3.1,14.5,79.0,61.2,278.0,2.0
2020/06/30,08:00:00,0.023,5.5,12.8,74.5,62.98,239.0,2.0
2020/06/30,09:00:00,0.0267,7.9,13.6,67.6,65.89,227.0,3.0
2020/06/30,10:00:00,0.0332,5.7,13.2,60.6,69.22,237.0,4.0
2020/06/30,11:00:00,0.0408,4.5,13.799999999999999,53.2,73.5,247.0,4.0
2020/06/30,12:00:00,0.0555,1.9,10.3,47.4,77.08,257.0,5.0
2020/06/30,13:00:00,0.0679,1.0,8.8,42.1,80.25,258.0,6.0
2020/06/30,14:00:00,0.0796,0.7,9.6,38.5,82.26,262.0,7.0
2020/06/30,15:00:00,0.0778,1.2,10.200000000000001,43.0,81.28,256.0,8.0
2020/06/30,16:00:00,0.0681,0.8,9.299999999999999,47.3,79.11,251.0,8.0
2020/06/30,17:00:00,0.0557,0.8,9.0,52.9,75.88,250.0,7.0
2020/06/30,18:00:00,0.045,0.5,9.700000000000001,59.7,71.97,249.0,6.0
2020/06/30,19:00:00,0.0346,0.2,11.9,66.6,68.37,263.0,6.0
2020/06/30,20:00:00,0.0287,0.6,10.5,71.3,66.0,262.0,4.0
2020/06/30,21:00:00,0.0266,0.2,9.9,73.9,64.75,281.0,3.0
2020/06/30,22:00:00,0.0216,0.3,11.299999999999999,76.9,63.57,264.0,3.0
2020/06/30,23:00:00,0.0161,0.6,15.7,81.5,62.0,253.0,3.0
2020/07/01,00:00:00,0.0152,0.8,14.4,83.7,61.23,240.0,3.0
2020/07/01,01:00:00,0.0127,0.9,16.9,85.7,60.41,243.0,2.0
2020/07/01,02:00:00,0.0085,1.1,20.8,87.6,59.6,251.0,2.0
2020/07/01,03:00:00,0.0105,1.1,17.5,88.8,59.24,252.0,2.0
2020/07/01,04:00:00,0.0093,1.4,18.0,90.2,58.85,276.0,2.0
2020/07/01,05:00:00,0.0136,1.0,13.100000000000001,90.3,59.25,326.0,1.0
2020/07/01,06:00:00,0.0153,1.8,13.0,88.8,59.85,331.0,2.0
2020/07/01,07:00:00,0.0181,2.6,13.6,86.4,60.85,324.0,1.0
2020/07/01,08:00:00,0.0188,5.0,17.4,82.1,62.57,268.0,1.0
2020/07/01,09:00:00,0.0252,7.0,18.2,76.9,64.33,221.0,3.0
2020/07/01,10:00:00,0.0337,7.2,15.6,69.6,67.47,222.0,3.0
2020/07/01,11:00:00,0.0419,4.4,13.899999999999999,64.2,70.23,245.0,4.0
2020/07/01,12:00:00,0.0553,1.9,10.9,57.6,73.75,250.0,5.0
2020/07/01,13:00:00,0.0613,1.4,10.4,53.8,76.14,253.0,5.0
2020/07/01,14:00:00,0.0662,1.2,9.799999999999999,50.0,77.94,260.0,5.0
2020/07/01,15:00:00,0.0696,0.7,8.5,46.4,78.82,249.0,6.0
2020/07/01,16:00:00,0.0697,0.7,8.6,45.3,78.89,255.0,6.0
2020/07/01,17:00:00,0.0672,0.5,8.8,47.5,77.44,255.0,6.0
2020/07/01,18:00:00,0.0553,0.3,10.5,54.4,74.1,252.0,6.0
2020/07/01,19:00:00,0.0422,0.2,14.0,62.7,70.61,258.0,5.0
2020/07/01,20:00:00,0.0335,0.3,12.8,70.4,67.35,252.0,5.0
2020/07/01,21:00:00,0.0296,0.2,12.7,76.3,64.7,250.0,5.0
2020/07/01,22:00:00,0.0253,0.4,11.5,81.3,62.54,245.0,4.0
2020/07/01,23:00:00,0.0237,0.4,10.7,85.2,61.01,254.0,3.0
2020/07/02,00:00:00,0.0224,0.3,10.1,86.5,60.53,257.0,3.0
2020/07/02,01:00:00,0.023,0.3,8.4,86.5,60.47,274.0,2.0
2020/07/02,02:00:00,0.0218,0.3,10.200000000000001,85.8,60.7,244.0,2.0
2020/07/02,03:00:00,0.0215,0.3,10.1,85.1,60.96,281.0,1.0
2020/07/02,04:00:00,0.0185,0.5,10.1,84.9,60.96,359.0,1.0
2020/07/02,05:00:00,0.0183,0.6,11.299999999999999,84.9,61.09,359.0,1.0
2020/07/02,06:00:00,0.018,1.8,15.2,82.9,61.89,0.0,1.0
2020/07/02,07:00:00,0.0197,3.9,16.6,79.8,63.01,0.0,1.0
2020/07/02,08:00:00,0.0243,8.8,17.9,73.8,65.5,221.0,2.0
2020/07/02,09:00:00,0.0306,8.9,19.2,67.5,68.08,227.0,2.0
2020/07/02,10:00:00,0.0392,6.6,19.099999999999998,60.0,71.47,221.0,3.0
2020/07/02,11:00:00,0.0532,3.7,17.5,51.9,75.77,250.0,3.0
2020/07/02,12:00:00,0.0691,1.4,12.0,42.4,79.21,253.0,5.0
2020/07/02,13:00:00,0.0701,1.1,10.0,38.0,81.28,256.0,5.0
2020/07/02,14:00:00,0.0768,0.5,7.3,30.6,83.49,263.0,6.0
2020/07/02,15:00:00,0.0804,0.4,6.8999999999999995,30.8,84.7,277.0,6.0
2020/07/02,16:00:00,0.0795,0.4,6.7,30.6,84.41,265.0,6.0
2020/07/02,17:00:00,0.0748,0.4,9.2,36.5,82.18,258.0,7.0
2020/07/02,18:00:00,0.0612,0.4,11.5,43.6,78.44,258.0,6.0
2020/07/02,19:00:00,0.0384,0.2,14.200000000000001,53.1,74.4,261.0,6.0
2020/07/02,20:00:00,0.0239,0.5,17.8,62.6,70.88,243.0,4.0
2020/07/02,21:00:00,0.0199,0.7,19.0,68.4,68.41,225.0,3.0
2020/07/02,22:00:00,0.0142,0.7,20.6,72.2,66.72,236.0,2.0
2020/07/02,23:00:00,0.0133,0.5,21.0,74.0,65.76,243.0,2.0
2020/07/03,00:00:00,0.011,0.7,20.400000000000002,76.6,64.69,257.0,2.0
2020/07/03,01:00:00,0.0066,1.2,23.900000000000002,78.2,63.8,0.0,0.0
2020/07/03,02:00:00,0.003,5.0,26.8,80.5,62.86,126.0,1.0
2020/07/03,03:00:00,0.0031,15.0,23.400000000000002,82.2,61.74,0.0,1.0
2020/07/03,04:00:00,0.0033,35.9,20.8,83.8,60.84,48.0,1.0
2020/07/03,05:00:00,0.0051,18.5,20.400000000000002,81.4,62.0,40.0,2.0
2020/07/03,06:00:00,0.0123,12.6,23.5,67.3,67.03,78.0,2.0
2020/07/03,07:00:00,0.0267,9.1,21.9,54.2,71.83,141.0,1.0
2020/07/03,08:00:00,0.0393,5.8,19.599999999999998,43.5,76.23,205.0,1.0
2020/07/03,09:00:00,0.0562,2.4,11.6,25.5,81.28,213.0,2.0
2020/07/03,10:00:00,0.0572,2.0,10.3,16.5,85.02,241.0,2.0
2020/07/03,11:00:00,0.0553,1.3,6.8,14.3,87.72,234.0,2.0
2020/07/03,12:00:00,0.055,0.7,4.6,14.6,89.84,266.0,4.0
2020/07/03,13:00:00,0.0664,0.4,4.5,15.9,91.26,257.0,5.0
2020/07/03,14:00:00,0.0665,0.3,4.6,17.3,91.55,254.0,6.0
2020/07/03,15:00:00,0.0695,0.4,4.7,18.7,91.57,260.0,7.0
2020/07/03,16:00:00,0.0777,0.3,5.7,24.0,90.39,269.0,7.0
2020/07/03,17:00:00,0.0758,0.2,6.8,27.3,88.39,259.0,7.0
2020/07/03,18:00:00,0.0679,0.2,8.3,30.7,85.28,260.0,6.0
2020/07/03,19:00:00,0.055,0.2,10.7,32.6,81.26,270.0,5.0
2020/07/03,20:00:00,0.0419,0.1,12.8,35.4,78.39,256.0,3.0
2020/07/03,21:00:00,0.0363,0.3,17.4,44.0,76.38,230.0,2.0
2020/07/03,22:00:00,0.0307,0.3,18.4,47.6,74.26,230.0,2.0
2020/07/03,23:00:00,0.0251,0.2,21.1,50.9,72.62,208.0,2.0
2020/07/04,00:00:00,0.0198,0.4,18.5,53.7,71.0,0.0,0.0
2020/07/04,01:00:00,0.0125,0.7,22.4,57.8,69.18,359.0,2.0
2020/07/04,02:00:00,0.0081,1.1,26.200000000000003,58.6,67.69,10.0,2.0
2020/07/04,03:00:00,0.0078,1.8,23.8,60.3,66.93,33.0,1.0
2020/07/04,04:00:00,0.005,3.9,24.9,61.9,66.69,78.0,2.0
2020/07/04,05:00:00,0.0073,7.5,22.8,60.0,68.12,55.0,1.0
2020/07/04,06:00:00,0.0191,12.4,27.400000000000002,52.8,71.73,0.0,1.0
2020/07/04,07:00:00,0.0381,4.6,18.1,41.4,74.9,0.0,1.0
2020/07/04,08:00:00,0.0539,1.8,9.700000000000001,33.8,77.6,226.0,1.0
2020/07/04,09:00:00,0.0611,1.5,9.799999999999999,27.7,81.58,212.0,2.0
2020/07/04,10:00:00,0.0721,0.8,7.7,25.4,84.96,231.0,3.0
2020/07/04,11:00:00,0.0766,0.3,5.4,22.5,88.14,247.0,4.0
2020/07/04,12:00:00,0.0784,0.3,5.2,22.6,89.79,255.0,7.0
2020/07/04,13:00:00,0.0824,0.1,5.3,26.8,89.83,267.0,8.0
2020/07/04,14:00:00,0.0883,0.2,6.0,30.8,90.67,257.0,7.0
2020/07/04,15:00:00,0.0702,0.3,4.4,26.7,90.42,268.0,8.0
2020/07/04,16:00:00,0.0535,0.3,3.7,22.6,89.16,269.0,8.0
2020/07/04,17:00:00,0.0456,0.3,3.8,22.9,87.21,267.0,7.0
2020/07/04,18:00:00,0.0403,0.2,6.0,25.8,83.75,254.0,6.0
2020/07/04,19:00:00,0.039,0.1,7.0,31.2,80.52,255.0,4.0
2020/07/04,20:00:00,0.0294,0.3,7.9,32.4,78.04,240.0,4.0
2020/07/04,21:00:00,0.0247,0.2,10.3,34.8,75.6,253.0,2.0
2020/07/04,22:00:00,0.0178,0.3,15.5,38.0,74.17,0.0,1.0
2020/07/04,23:00:00,0.012,1.2,21.6,41.7,73.16,156.0,1.0
2020/07/05,00:00:00,0.0041,7.5,25.9,45.4,71.51,16.0,1.0
2020/07/05,01:00:00,0.0045,3.4,23.5,49.2,69.98,36.0,2.0
2020/07/05,02:00:00,0.0038,2.8,21.6,51.8,68.35,17.0,3.0
2020/07/05,03:00:00,0.0061,2.0,20.0,52.8,67.57,18.0,3.0
2020/07/05,04:00:00,0.0072,1.7,18.5,53.7,66.92,15.0,1.0
2020/07/05,05:00:00,0.0103,3.0,14.5,54.5,67.02,339.0,1.0
2020/07/05,06:00:00,0.0166,9.1,18.4,44.0,73.48,0.0,0.0
2020/07/05,07:00:00,0.0275,7.3,16.9,36.0,78.06,0.0,0.0
2020/07/05,08:00:00,0.0418,2.9,11.0,32.1,80.69,214.0,2.0
2020/07/05,09:00:00,0.0478,1.0,6.2,24.8,84.27,246.0,2.0
2020/07/05,10:00:00,0.0577,0.7,5.8,21.7,87.18,248.0,1.0
2020/07/05,11:00:00,0.0674,0.3,4.7,19.6,90.36,218.0,3.0
2020/07/05,12:00:00,0.0714,0.4,4.3,17.2,93.13,261.0,4.0
2020/07/05,13:00:00,0.0767,0.2,3.7,16.3,94.77,259.0,6.0
2020/07/05,14:00:00,0.0747,0.2,3.6,17.2,95.47,263.0,6.0
2020/07/05,15:00:00,0.0824,0.1,4.0,20.4,94.59,256.0,7.0
2020/07/05,16:00:00,0.088,0.1,5.2,25.2,92.66,261.0,7.0
2020/07/05,17:00:00,0.0825,0.2,5.5,28.2,90.1,273.0,7.0
2020/07/05,18:00:00,0.0699,0.4,7.3,27.7,86.61,268.0,6.0
2020/07/05,19:00:00,0.0596,0.8,10.1,32.2,83.02,264.0,5.0
2020/07/05,20:00:00,0.0456,0.0,10.8,37.3,79.85,273.0,4.0
2020/07/05,21:00:00,0.039,0.2,11.5,39.1,77.72,299.0,1.0
2020/07/05,22:00:00,0.0223,0.4,17.7,42.7,75.42,25.0,1.0
2020/07/05,23:00:00,0.0103,0.7,27.7,46.8,72.87,16.0,2.0
2020/07/06,00:00:00,0.024,0.4,17.5,46.6,71.39,18.0,3.0
2020/07/06,01:00:00,0.0199,0.4,19.099999999999998,47.1,70.33,30.0,2.0
2020/07/06,02:00:00,0.0191,0.9,19.900000000000002,47.3,68.4,36.0,2.0
2020/07/06,03:00:00,0.0128,1.5,26.4,47.9,67.85,33.0,2.0
2020/07/06,04:00:00,0.007,3.5,32.800000000000004,51.2,67.11,19.0,3.0
2020/07/06,05:00:00,0.0089,21.0,38.800000000000004,45.7,69.23,25.0,1.0
2020/07/06,06:00:00,0.0099,41.6,45.3,40.9,73.99,0.0,1.0
2020/07/06,07:00:00,0.0272,16.299999999999997,35.5,33.2,79.05,0.0,1.0
2020/07/06,08:00:00,0.0554,2.2,12.200000000000001,26.0,82.88,124.0,2.0
2020/07/06,09:00:00,0.0638,1.0,7.5,23.1,86.52,133.0,1.0
2020/07/06,10:00:00,0.0675,1.0,8.0,20.9,89.3,259.0,2.0
2020/07/06,11:00:00,0.07,1.4,11.0,18.0,91.59,251.0,3.0
2020/07/06,12:00:00,0.0804,0.8,8.200000000000001,16.8,93.44,242.0,4.0
2020/07/06,13:00:00,0.1025,0.5,7.8,20.8,94.72,262.0,6.0
2020/07/06,14:00:00,0.0824,0.3,5.6,20.4,94.48,271.0,7.0
2020/07/06,15:00:00,0.0654,0.4,4.5,17.9,93.7,270.0,7.0
2020/07/06,16:00:00,0.0599,0.5,5.5,18.0,93.03,267.0,7.0
2020/07/06,17:00:00,0.0524,0.4,5.3,17.5,91.02,270.0,7.0
2020/07/06,18:00:00,0.0478,0.1,7.7,23.2,86.92,268.0,7.0
2020/07/06,19:00:00,0.0351,0.1,9.700000000000001,26.0,82.53,268.0,5.0
2020/07/06,20:00:00,0.0304,0.3,14.7,36.7,79.32,274.0,3.0
2020/07/06,21:00:00,0.0338,0.2,13.2,48.1,76.93,271.0,2.0
2020/07/06,22:00:00,0.0162,2.1,28.5,47.9,75.06,220.0,3.0
2020/07/06,23:00:00,0.0165,0.5,24.299999999999997,49.8,72.94,0.0,1.0
2020/07/07,00:00:00,0.0084,1.0,26.3,53.5,71.16,0.0,1.0
2020/07/07,01:00:00,0.0037,4.6,30.4,55.3,69.14,36.0,1.0
2020/07/07,02:00:00,0.0031,12.3,29.3,56.8,67.83,26.0,2.0
2020/07/07,03:00:00,0.003,8.4,28.8,55.9,66.73,17.0,2.0
2020/07/07,04:00:00,0.0032,22.700000000000003,31.2,55.9,66.26,27.0,1.0
2020/07/07,05:00:00,0.0044,34.9,30.900000000000002,54.1,67.66,0.0,0.0
2020/07/07,06:00:00,0.0067,53.0,37.400000000000006,57.2,70.21,255.0,1.0
2020/07/07,07:00:00,0.0131,34.5,35.7,51.7,73.19,220.0,1.0
2020/07/07,08:00:00,0.0214,22.0,34.3,43.6,76.99,237.0,2.0
2020/07/07,09:00:00,0.031,15.100000000000001,33.2,34.5,81.93,245.0,2.0
2020/07/07,10:00:00,0.0442,6.6,22.3,24.8,86.26,228.0,2.0
2020/07/07,11:00:00,0.061,2.8,15.100000000000001,21.2,89.08,232.0,3.0
