date,time,ozone_azusa,no_azusa,no2_azusa,RH_azusa,TEMP_azusa,WINDIR_azusa,WINDSPEED_azusa
2020/11/17,19:00:00,0.0032,10.7,47.800000000000004,40.0,66.59,0.0,0.0
2020/11/17,20:00:00,0.0015,6.7,44.5,43.9,64.06,0.0,1.0
2020/11/17,21:00:00,0.0008,15.299999999999999,46.0,50.8,62.5,0.0,1.0
2020/11/17,22:00:00,0.0008,13.2,43.5,52.3,60.98,0.0,0.0
2020/11/17,23:00:00,0.0009,22.8,42.4,57.4,59.38,0.0,0.0
2020/11/18,00:00:00,0.0006,10.9,37.699999999999996,57.9,57.61,86.0,1.0
2020/11/18,01:00:00,0.0004,7.3,40.2,65.5,56.6,0.0,1.0
2020/11/18,02:00:00,0.0006,12.200000000000001,37.199999999999996,69.3,55.64,0.0,1.0
2020/11/18,03:00:00,0.0007,28.299999999999997,35.3,75.6,54.38,0.0,1.0
2020/11/18,04:00:00,0.0001,34.8,29.2,84.6,52.99,0.0,1.0
2020/11/18,05:00:00,0.0,31.9,29.0,95.0,51.64,0.0,1.0
2020/11/18,06:00:00,0.0,43.0,29.1,98.5,50.57,258.0,1.0
2020/11/18,07:00:00,0.0017,43.5,30.4,100.1,49.64,288.0,1.0
2020/11/18,08:00:00,0.0061,18.5,27.799999999999997,NA,51.26,307.0,2.0
2020/11/18,09:00:00,0.0132,16.8,25.1,92.2,54.54,240.0,1.0
2020/11/18,10:00:00,0.0161,17.0,25.3,70.7,58.61,203.0,2.0
2020/11/18,11:00:00,0.0224,11.0,22.3,64.3,61.13,200.0,3.0
2020/11/18,12:00:00,0.0287,8.200000000000001,21.8,55.9,63.83,200.0,2.0
2020/11/18,13:00:00,0.0342,5.6,21.1,46.7,67.01,213.0,2.0
2020/11/18,14:00:00,0.0376,3.0,16.400000000000002,42.7,68.08,248.0,4.0
2020/11/18,15:00:00,0.034,1.9,15.4,47.1,68.65,235.0,4.0
2020/11/18,16:00:00,0.0228,1.0,18.3,54.4,65.96,251.0,3.0
2020/11/18,17:00:00,0.0156,0.8,21.0,62.7,62.82,257.0,3.0
2020/11/18,18:00:00,0.0152,0.7,19.900000000000002,67.3,61.24,247.0,3.0
2020/11/18,19:00:00,0.0085,1.4,24.0,72.5,59.74,241.0,2.0
2020/11/18,20:00:00,0.003,2.7,26.200000000000003,80.1,58.4,274.0,1.0
2020/11/18,21:00:00,0.0013,3.5,24.299999999999997,81.7,57.28,0.0,0.0
2020/11/18,22:00:00,0.0014,3.7,21.4,80.9,55.99,0.0,1.0
2020/11/18,23:00:00,0.0011,5.7,21.3,82.3,55.91,66.0,1.0
2020/11/19,00:00:00,0.0095,0.3,11.5,77.8,55.41,28.0,2.0
2020/11/19,01:00:00,0.0068,0.7,12.1,78.1,54.66,48.0,2.0
2020/11/19,02:00:00,0.0029,0.7,16.299999999999997,87.5,54.16,70.0,2.0
2020/11/19,03:00:00,0.0052,0.3,16.2,93.0,53.99,113.0,1.0
2020/11/19,04:00:00,0.0017,1.6,16.8,97.5,51.8,102.0,1.0
2020/11/19,05:00:00,0.0004,13.4,19.3,99.7,51.52,114.0,2.0
2020/11/19,06:00:00,0.0006,18.2,21.7,NA,51.72,0.0,0.0
2020/11/19,07:00:00,0.0019,35.9,23.7,NA,52.36,123.0,1.0
2020/11/19,08:00:00,0.0082,19.2,19.599999999999998,80.3,57.69,121.0,2.0
2020/11/19,09:00:00,0.0119,18.9,22.8,57.8,62.97,266.0,1.0
2020/11/19,10:00:00,0.0148,21.1,27.3,51.7,66.01,274.0,1.0
2020/11/19,11:00:00,0.0229,11.799999999999999,24.6,48.0,68.6,254.0,3.0
2020/11/19,12:00:00,0.0327,4.7,15.5,43.3,70.46,224.0,3.0
2020/11/19,13:00:00,0.0372,3.2,14.0,39.4,72.64,212.0,3.0
2020/11/19,14:00:00,0.0386,2.6,15.4,37.2,73.66,204.0,2.0
2020/11/19,15:00:00,0.034,2.3,20.9,39.3,72.78,229.0,3.0
2020/11/19,16:00:00,0.0255,1.2,26.0,50.9,68.53,254.0,3.0
2020/11/19,17:00:00,0.0167,1.0,27.2,50.4,65.59,245.0,2.0
2020/11/19,18:00:00,0.0049,4.8999999999999995,34.2,54.9,63.36,288.0,1.0
2020/11/19,19:00:00,0.0037,4.6,31.9,61.3,61.06,253.0,1.0
2020/11/19,20:00:00,0.0007,16.2,32.7,69.9,58.66,0.0,1.0
2020/11/19,21:00:00,0.0006,16.9,31.9,69.6,57.98,66.0,1.0
2020/11/19,22:00:00,0.0015,7.4,30.099999999999998,67.7,58.04,48.0,1.0
2020/11/19,23:00:00,0.0078,1.1,21.5,51.3,59.87,44.0,1.0
2020/11/20,00:00:00,0.001,8.3,24.9,64.2,56.86,132.0,2.0
2020/11/20,01:00:00,0.006,1.0,22.5,58.0,58.12,80.0,1.0
2020/11/20,02:00:00,0.0049,2.6,22.1,59.3,57.22,96.0,2.0
2020/11/20,03:00:00,0.0105,0.3,17.0,54.0,57.99,66.0,1.0
2020/11/20,04:00:00,0.0077,4.7,19.3,45.4,59.24,0.0,1.0
2020/11/20,05:00:00,0.0042,23.5,25.7,47.7,57.93,0.0,1.0
2020/11/20,06:00:00,0.0013,50.5,30.3,50.5,55.72,133.0,2.0
2020/11/20,07:00:00,0.0024,57.1,32.0,47.9,57.77,128.0,2.0
2020/11/20,08:00:00,0.0098,24.0,25.9,34.8,64.29,0.0,1.0
2020/11/20,09:00:00,0.0172,15.100000000000001,23.400000000000002,28.7,69.44,0.0,1.0
2020/11/20,10:00:00,0.0184,15.100000000000001,28.9,31.0,72.51,223.0,1.0
2020/11/20,11:00:00,0.0208,15.9,33.4,30.2,74.29,0.0,1.0
2020/11/20,12:00:00,0.028,9.1,27.400000000000002,24.3,76.73,261.0,3.0
2020/11/20,13:00:00,0.0411,2.4,15.5,19.9,77.62,261.0,3.0
2020/11/20,14:00:00,0.0386,2.0,18.700000000000003,20.8,77.12,252.0,3.0
2020/11/20,15:00:00,0.024,4.5,39.300000000000004,26.7,76.38,247.0,2.0
2020/11/20,16:00:00,0.0147,2.4,43.6,36.0,72.9,251.0,2.0
2020/11/20,17:00:00,0.0087,1.2,44.900000000000006,40.8,69.6,279.0,2.0
2020/11/20,18:00:00,0.0048,3.0,46.4,42.6,67.52,0.0,1.0
2020/11/20,19:00:00,0.0016,11.1,47.9,47.1,65.01,0.0,1.0
2020/11/20,20:00:00,0.0011,8.1,44.8,53.5,62.41,0.0,0.0
2020/11/20,21:00:00,0.001,12.0,43.9,55.1,61.45,71.0,1.0
2020/11/20,22:00:00,0.0012,6.8999999999999995,42.5,54.1,61.45,0.0,1.0
2020/11/20,23:00:00,0.001,5.3,40.599999999999994,55.0,60.27,84.0,1.0
2020/11/21,00:00:00,0.0026,4.8999999999999995,33.8,53.8,59.58,0.0,0.0
2020/11/21,01:00:00,0.0009,18.3,35.0,56.5,57.83,0.0,1.0
2020/11/21,02:00:00,0.0006,11.799999999999999,36.3,51.6,58.43,0.0,1.0
2020/11/21,03:00:00,0.0018,3.7,36.4,47.8,59.57,97.0,1.0
2020/11/21,04:00:00,0.0113,0.9,27.400000000000002,33.0,62.15,70.0,1.0
2020/11/21,05:00:00,0.0025,3.4,36.4,45.8,58.71,125.0,2.0
2020/11/21,06:00:00,0.0015,22.0,35.3,45.1,57.58,141.0,2.0
2020/11/21,07:00:00,0.0044,28.1,32.599999999999994,40.9,60.16,129.0,2.0
2020/11/21,08:00:00,0.0156,11.4,25.3,25.8,67.73,0.0,0.0
2020/11/21,09:00:00,0.0237,9.299999999999999,20.6,19.7,72.58,0.0,1.0
2020/11/21,10:00:00,0.0249,9.4,23.3,21.0,75.68,0.0,1.0
2020/11/21,11:00:00,0.0347,5.1000000000000005,18.5,19.2,78.1,151.0,2.0
2020/11/21,12:00:00,0.0383,4.2,17.9,17.9,79.34,239.0,2.0
2020/11/21,13:00:00,0.044,2.9,16.1,16.5,80.38,232.0,3.0
2020/11/21,14:00:00,0.0537,1.0,9.799999999999999,13.6,81.84,245.0,3.0
2020/11/21,15:00:00,0.0535,0.6,12.5,13.6,81.6,249.0,3.0
2020/11/21,16:00:00,0.0331,0.9,37.8,29.6,76.89,242.0,4.0
2020/11/21,17:00:00,0.0193,0.4,37.400000000000006,39.6,71.68,240.0,3.0
2020/11/21,18:00:00,0.0139,0.6,34.4,42.3,68.3,234.0,2.0
2020/11/21,19:00:00,0.0075,3.5,38.800000000000004,48.6,65.71,0.0,1.0
2020/11/21,20:00:00,0.0021,4.4,39.800000000000004,53.2,63.38,0.0,0.0
2020/11/21,21:00:00,0.0018,4.8,38.199999999999996,56.3,61.73,65.0,1.0
2020/11/21,22:00:00,0.0044,1.8,33.2,55.6,61.53,47.0,2.0
2020/11/21,23:00:00,0.013,0.9,22.8,39.7,63.87,75.0,1.0
2020/11/22,00:00:00,0.011,0.8,20.6,43.9,61.25,135.0,2.0
2020/11/22,01:00:00,0.0182,0.2,15.100000000000001,36.6,61.83,49.0,2.0
2020/11/22,02:00:00,0.0297,0.1,6.7,25.7,65.44,14.0,3.0
2020/11/22,03:00:00,0.0263,0.7,10.4,32.0,63.17,47.0,2.0
2020/11/22,04:00:00,0.0043,1.9,27.799999999999997,48.7,57.33,97.0,2.0
2020/11/22,05:00:00,0.0119,0.1,18.1,38.3,58.71,85.0,2.0
2020/11/22,06:00:00,0.0172,0.9,14.0,33.5,59.64,120.0,1.0
2020/11/22,07:00:00,0.0115,8.0,21.8,32.9,60.48,0.0,1.0
2020/11/22,08:00:00,0.012,16.5,25.4,37.7,62.57,173.0,2.0
2020/11/22,09:00:00,0.0233,7.9,20.6,32.7,67.21,149.0,1.0
2020/11/22,10:00:00,0.0298,6.0,18.5,25.4,71.18,229.0,2.0
2020/11/22,11:00:00,0.0418,3.8,17.3,27.1,72.7,253.0,3.0
2020/11/22,12:00:00,0.0535,2.2,16.7,27.1,74.48,245.0,3.0
2020/11/22,13:00:00,0.06,1.3,13.5,30.9,74.76,257.0,4.0
2020/11/22,14:00:00,0.0593,0.8,11.6,30.9,74.88,246.0,4.0
2020/11/22,15:00:00,0.0561,0.7,15.5,34.2,73.78,235.0,4.0
2020/11/22,16:00:00,0.0351,0.5,24.2,51.4,69.46,249.0,4.0
2020/11/22,17:00:00,0.0278,0.2,26.599999999999998,54.8,66.89,238.0,2.0
2020/11/22,18:00:00,0.021,0.3,26.4,56.6,65.02,299.0,1.0
2020/11/22,19:00:00,0.0185,0.6,23.8,61.8,62.85,308.0,2.0
2020/11/22,20:00:00,0.0136,0.9,23.900000000000002,67.2,60.89,0.0,1.0
2020/11/22,21:00:00,0.0114,0.4,24.0,66.8,59.71,0.0,0.0
2020/11/22,22:00:00,0.0077,3.3,23.3,69.2,57.62,0.0,1.0
2020/11/22,23:00:00,0.0042,2.4,26.3,71.3,56.18,74.0,1.0
2020/11/23,00:00:00,0.0061,1.4,22.0,73.2,55.19,33.0,1.0
2020/11/23,01:00:00,0.0078,0.4,19.900000000000002,73.0,54.55,0.0,1.0
2020/11/23,02:00:00,0.0028,18.1,25.4,69.8,53.95,0.0,1.0
2020/11/23,03:00:00,0.0007,20.0,26.599999999999998,78.1,51.86,163.0,1.0
2020/11/23,04:00:00,0.0005,23.2,23.099999999999998,83.9,50.13,124.0,2.0
2020/11/23,05:00:00,0.0005,33.8,24.8,86.1,49.06,0.0,1.0
2020/11/23,06:00:00,0.0006,36.1,24.8,94.0,48.24,0.0,0.0
2020/11/23,07:00:00,0.001,35.9,25.4,98.9,48.54,0.0,0.0
2020/11/23,08:00:00,0.0033,24.2,26.0,NA,48.91,262.0,1.0
2020/11/23,09:00:00,0.0076,12.6,24.0,100.1,49.81,0.0,1.0
2020/11/23,10:00:00,0.0184,6.7,20.1,89.7,52.79,0.0,1.0
2020/11/23,11:00:00,0.0305,2.6,14.9,77.3,55.59,0.0,1.0
2020/11/23,12:00:00,0.0333,3.1,15.2,70.6,57.77,0.0,1.0
2020/11/23,13:00:00,0.0344,3.0,17.1,63.8,60.15,268.0,1.0
2020/11/23,14:00:00,0.0398,2.3,16.0,57.5,62.23,284.0,2.0
2020/11/23,15:00:00,0.0393,1.2,16.7,55.3,63.01,277.0,2.0
2020/11/23,16:00:00,0.0317,0.6,19.400000000000002,58.8,62.32,268.0,2.0
2020/11/23,17:00:00,0.0204,0.5,23.8,67.3,60.24,249.0,3.0
2020/11/23,18:00:00,0.0171,0.4,26.3,71.8,58.88,244.0,3.0
2020/11/23,19:00:00,0.0123,1.2,28.0,73.3,58.2,0.0,1.0
2020/11/23,20:00:00,0.011,1.7,24.7,76.6,56.9,0.0,1.0
2020/11/23,21:00:00,0.0154,0.5,14.200000000000001,75.1,54.99,15.0,2.0
2020/11/23,22:00:00,0.0187,0.3,10.9,72.4,54.4,31.0,3.0
2020/11/23,23:00:00,0.0212,0.1,8.4,69.9,54.55,12.0,5.0
2020/11/24,00:00:00,0.0215,0.0,7.8,70.5,54.85,16.0,5.0
2020/11/24,01:00:00,0.0232,0.0,7.1000000000000005,69.8,55.0,19.0,5.0
2020/11/24,02:00:00,0.0247,0.0,6.6,69.4,55.34,26.0,4.0
2020/11/24,03:00:00,0.0249,-0.1,6.1000000000000005,68.0,54.91,17.0,4.0
2020/11/24,04:00:00,0.0262,0.0,5.4,66.5,54.74,17.0,5.0
2020/11/24,05:00:00,0.0259,1.0,6.3,62.4,54.83,18.0,5.0
2020/11/24,06:00:00,0.0258,2.6,7.4,61.4,54.18,20.0,5.0
2020/11/24,07:00:00,0.0284,0.6,5.6,57.8,54.69,23.0,6.0
2020/11/24,08:00:00,0.0308,0.4,5.3,52.2,57.6,21.0,3.0
2020/11/24,09:00:00,0.034,1.5,9.299999999999999,50.8,60.98,0.0,1.0
2020/11/24,10:00:00,0.0354,2.6,12.1,48.6,63.12,262.0,2.0
2020/11/24,11:00:00,0.0411,2.1,11.1,44.0,65.23,223.0,3.0
2020/11/24,12:00:00,0.0465,1.4,10.200000000000001,40.4,67.39,226.0,2.0
2020/11/24,13:00:00,0.0512,1.0,9.9,39.7,68.87,256.0,3.0
2020/11/24,14:00:00,0.0537,0.7,10.0,35.5,70.25,251.0,3.0
2020/11/24,15:00:00,0.0487,1.3,15.299999999999999,34.5,70.03,240.0,4.0
2020/11/24,16:00:00,0.0304,1.5,31.0,38.0,68.13,239.0,4.0
2020/11/24,17:00:00,0.016,0.6,37.8,55.8,64.18,244.0,2.0
2020/11/24,18:00:00,0.0117,1.0,37.699999999999996,64.3,61.59,273.0,2.0
2020/11/24,19:00:00,0.0047,2.3,40.099999999999994,68.8,59.56,286.0,2.0
2020/11/24,20:00:00,0.0021,4.1000000000000005,38.800000000000004,74.8,57.3,0.0,1.0
2020/11/24,21:00:00,0.0016,5.7,34.1,76.4,55.59,69.0,2.0
2020/11/24,22:00:00,0.0077,1.9,22.4,70.7,54.81,42.0,2.0
2020/11/24,23:00:00,0.0064,0.6,21.3,71.9,53.95,0.0,1.0
2020/11/25,00:00:00,0.0043,0.5,24.0,75.8,53.46,0.0,1.0
2020/11/25,01:00:00,0.0023,25.8,30.4,76.7,52.81,193.0,1.0
2020/11/25,02:00:00,0.0004,13.0,28.0,78.1,51.0,81.0,2.0
2020/11/25,03:00:00,0.0004,12.200000000000001,29.5,78.3,50.83,0.0,0.0
2020/11/25,04:00:00,0.0024,5.3,26.599999999999998,78.1,51.16,70.0,2.0
2020/11/25,05:00:00,0.0056,2.7,22.0,71.6,52.08,0.0,1.0
2020/11/25,06:00:00,0.0013,28.0,29.7,72.7,50.4,109.0,1.0
2020/11/25,07:00:00,0.0033,37.3,32.0,64.0,52.68,127.0,1.0
2020/11/25,08:00:00,0.0087,27.7,31.5,51.7,57.53,127.0,2.0
2020/11/25,09:00:00,0.0115,30.700000000000003,35.1,50.6,60.93,187.0,2.0
2020/11/25,10:00:00,0.0177,20.1,32.599999999999994,52.3,61.76,244.0,3.0
2020/11/25,11:00:00,0.0302,8.3,25.5,52.1,63.23,253.0,4.0
2020/11/25,12:00:00,0.0333,7.6,27.599999999999998,46.0,65.16,239.0,3.0
2020/11/25,13:00:00,0.0362,6.8,30.599999999999998,42.1,67.02,248.0,3.0
2020/11/25,14:00:00,0.0443,3.1,23.900000000000002,45.8,67.55,240.0,3.0
2020/11/25,15:00:00,0.0462,3.4,20.400000000000002,47.3,67.24,241.0,4.0
2020/11/25,16:00:00,0.0421,0.8,21.0,54.7,64.64,255.0,4.0
2020/11/25,17:00:00,0.0319,0.7,22.599999999999998,65.2,61.34,246.0,3.0
2020/11/25,18:00:00,0.0241,0.8,26.1,70.8,59.34,233.0,3.0
2020/11/25,19:00:00,0.0243,0.3,21.0,75.9,57.64,259.0,1.0
2020/11/25,20:00:00,0.0236,1.1,17.6,77.9,56.2,295.0,1.0
2020/11/25,21:00:00,0.0155,1.0,17.2,79.3,54.45,321.0,1.0
2020/11/25,22:00:00,0.0145,2.2,16.400000000000002,72.6,54.97,36.0,3.0
2020/11/25,23:00:00,0.0029,3.5,24.2,83.2,52.69,70.0,1.0
2020/11/26,00:00:00,0.0094,1.2,17.9,86.1,52.0,69.0,2.0
2020/11/26,01:00:00,0.015,0.5,13.299999999999999,84.5,52.68,49.0,2.0
2020/11/26,02:00:00,0.0089,0.9,14.6,80.6,51.18,48.0,1.0
2020/11/26,03:00:00,0.0088,0.1,13.700000000000001,80.8,49.75,115.0,2.0
2020/11/26,04:00:00,0.0094,0.3,14.1,84.0,49.21,0.0,0.0
2020/11/26,05:00:00,0.0098,0.8,17.9,93.1,49.3,48.0,2.0
2020/11/26,06:00:00,0.0092,1.2,18.0,96.7,49.3,60.0,1.0
2020/11/26,07:00:00,0.0085,7.7,21.5,95.4,50.32,138.0,2.0
2020/11/26,08:00:00,0.0139,7.5,18.700000000000003,84.4,53.08,145.0,2.0
2020/11/26,09:00:00,0.0259,4.2,13.700000000000001,63.7,57.5,130.0,2.0
2020/11/26,10:00:00,0.0457,0.8,7.3,52.2,60.65,183.0,2.0
2020/11/26,11:00:00,0.0489,0.8,7.3,49.4,61.92,230.0,2.0
2020/11/26,12:00:00,0.0518,0.6,7.4,43.6,64.27,252.0,3.0
2020/11/26,13:00:00,0.0522,0.5,6.8999999999999995,33.8,67.69,249.0,2.0
2020/11/26,14:00:00,0.0389,0.0,1.9,10.2,68.65,16.0,8.0
2020/11/26,15:00:00,0.0393,0.0,1.8,8.8,67.65,27.0,8.0
2020/11/26,16:00:00,0.0377,0.3,2.5,9.0,65.74,46.0,6.0
2020/11/26,17:00:00,0.0341,0.7,4.3,9.4,63.79,38.0,3.0
2020/11/26,18:00:00,0.0302,0.6,5.5,10.6,61.24,21.0,1.0
2020/11/26,19:00:00,0.0335,0.0,3.6,9.7,61.29,36.0,4.0
2020/11/26,20:00:00,0.0361,-0.1,2.2,7.5,61.99,11.0,3.0
2020/11/26,21:00:00,0.0329,-0.1,3.5,9.0,59.36,337.0,3.0
2020/11/26,22:00:00,0.0314,-0.1,3.6,9.4,58.32,325.0,2.0
2020/11/26,23:00:00,0.0304,-0.1,4.2,10.5,56.88,359.0,2.0
2020/11/27,00:00:00,0.0283,-0.1,5.4,11.2,55.81,337.0,1.0
2020/11/27,01:00:00,0.0262,0.7,6.3,13.5,53.94,0.0,1.0
2020/11/27,02:00:00,0.021,0.3,8.6,17.3,51.43,87.0,2.0
2020/11/27,03:00:00,0.0198,0.9,9.4,18.6,50.33,36.0,1.0
2020/11/27,04:00:00,0.0222,1.7,7.5,21.9,49.83,36.0,2.0
2020/11/27,05:00:00,0.0195,2.6,9.0,21.0,49.35,51.0,1.0
2020/11/27,06:00:00,0.0165,2.9,12.8,23.7,49.44,38.0,2.0
2020/11/27,07:00:00,0.0168,3.0,12.9,20.6,50.67,61.0,2.0
2020/11/27,08:00:00,0.0263,1.6,7.2,13.7,58.46,71.0,2.0
2020/11/27,09:00:00,0.0289,2.6,8.0,8.8,63.46,231.0,1.0
2020/11/27,10:00:00,0.0291,4.1000000000000005,9.6,8.5,64.75,221.0,3.0
2020/11/27,11:00:00,0.0338,1.5,6.1000000000000005,7.5,65.55,262.0,4.0
2020/11/27,12:00:00,0.0348,1.7,6.3,9.9,66.69,258.0,4.0
2020/11/27,13:00:00,0.034,1.9,8.7,11.2,68.03,252.0,4.0
2020/11/27,14:00:00,0.0344,2.0,11.5,12.2,68.94,265.0,3.0
2020/11/27,15:00:00,0.0334,1.2,12.7,12.2,69.07,255.0,3.0
2020/11/27,16:00:00,0.0285,0.4,14.4,15.4,67.05,253.0,2.0
2020/11/27,17:00:00,0.0245,0.9,13.100000000000001,18.9,62.84,36.0,2.0
2020/11/27,18:00:00,0.0127,1.6,21.7,24.9,59.06,73.0,3.0
2020/11/27,19:00:00,0.0151,1.3,18.8,23.2,57.92,48.0,2.0
2020/11/27,20:00:00,0.0109,1.4,21.3,25.7,55.61,71.0,2.0
2020/11/27,21:00:00,0.0211,0.7,12.7,20.9,57.44,31.0,4.0
2020/11/27,22:00:00,0.0263,1.6,6.8999999999999995,20.4,57.57,17.0,6.0
2020/11/27,23:00:00,0.0286,-0.1,5.1000000000000005,18.9,57.43,24.0,6.0
2020/11/28,00:00:00,0.0282,-0.1,4.6,19.0,56.41,22.0,5.0
2020/11/28,01:00:00,0.0288,0.1,4.4,19.6,55.87,22.0,5.0
2020/11/28,02:00:00,0.029,0.5,4.3,19.2,55.61,17.0,6.0
2020/11/28,03:00:00,0.0288,-0.1,4.1000000000000005,19.0,55.22,28.0,5.0
2020/11/28,04:00:00,0.0301,0.0,3.6,18.1,55.61,25.0,5.0
2020/11/28,05:00:00,0.0304,0.0,3.6,17.2,55.77,27.0,4.0
2020/11/28,06:00:00,0.0297,0.6,4.5,16.6,55.87,29.0,4.0
2020/11/28,07:00:00,0.0249,1.2,8.6,17.3,56.95,50.0,1.0
2020/11/28,08:00:00,0.0225,5.0,12.7,15.9,60.47,131.0,2.0
2020/11/28,09:00:00,0.0241,6.3,14.200000000000001,13.4,63.14,118.0,2.0
2020/11/28,10:00:00,0.0299,4.0,11.299999999999999,10.0,66.62,127.0,2.0
2020/11/28,11:00:00,0.0353,2.2,8.8,7.9,69.46,210.0,1.0
2020/11/28,12:00:00,0.0389,1.5,7.5,7.7,70.99,238.0,3.0
2020/11/28,13:00:00,0.0421,1.0,6.8999999999999995,7.4,72.52,242.0,3.0
2020/11/28,14:00:00,0.0436,0.8,7.1000000000000005,6.8,73.42,248.0,4.0
2020/11/28,15:00:00,0.0433,0.5,8.6,6.6,73.25,246.0,3.0
2020/11/28,16:00:00,0.0369,0.1,13.5,7.9,70.82,258.0,1.0
2020/11/28,17:00:00,0.0343,0.3,9.2,12.5,65.08,12.0,4.0
2020/11/28,18:00:00,0.0367,0.4,7.6,12.9,64.94,23.0,6.0
2020/11/28,19:00:00,0.0347,0.0,6.2,14.6,63.52,19.0,6.0
2020/11/28,20:00:00,0.0341,-0.1,5.2,14.4,62.85,20.0,6.0
2020/11/28,21:00:00,0.0218,0.4,15.8,17.1,58.99,64.0,3.0
2020/11/28,22:00:00,0.0324,0.1,4.8999999999999995,14.7,61.06,25.0,4.0
2020/11/28,23:00:00,0.0254,0.2,8.200000000000001,18.3,57.41,71.0,2.0
2020/11/29,00:00:00,0.0302,-0.1,5.0,16.9,57.93,31.0,2.0
2020/11/29,01:00:00,0.0315,-0.1,4.8,16.2,58.18,20.0,4.0
2020/11/29,02:00:00,0.034,0.3,3.3,15.4,58.36,16.0,4.0
2020/11/29,03:00:00,0.0348,0.1,2.9,14.9,58.13,17.0,5.0
2020/11/29,04:00:00,0.0334,0.1,3.9,13.7,57.87,28.0,5.0
2020/11/29,05:00:00,0.0351,0.3,2.8,13.5,57.68,21.0,5.0
2020/11/29,06:00:00,0.0324,0.4,4.1000000000000005,14.7,56.46,24.0,4.0
2020/11/29,07:00:00,0.0324,0.6,4.8,13.9,58.3,36.0,4.0
2020/11/29,08:00:00,0.0361,0.1,2.6,12.4,61.33,19.0,4.0
2020/11/29,09:00:00,0.0356,1.4,6.5,10.8,66.87,88.0,3.0
2020/11/29,10:00:00,0.0373,1.9,7.5,9.2,69.69,149.0,3.0
2020/11/29,11:00:00,0.0403,1.5,7.7,8.5,72.12,191.0,1.0
2020/11/29,12:00:00,0.0476,0.7,5.7,6.7,74.12,252.0,2.0
2020/11/29,13:00:00,0.0491,0.6,5.8999999999999995,6.4,76.17,259.0,3.0
2020/11/29,14:00:00,0.0511,0.3,4.8999999999999995,5.8,77.49,250.0,3.0
2020/11/29,15:00:00,0.0505,0.2,5.8999999999999995,5.2,78.25,218.0,2.0
2020/11/29,16:00:00,0.045,0.2,8.4,7.2,74.29,0.0,1.0
2020/11/29,17:00:00,0.0413,0.0,6.5,11.6,68.17,15.0,4.0
2020/11/29,18:00:00,0.0281,0.3,14.3,15.3,64.51,72.0,2.0
2020/11/29,19:00:00,0.0165,0.9,24.2,19.8,61.32,72.0,4.0
2020/11/29,20:00:00,0.0216,0.1,20.1,17.5,62.63,72.0,3.0
2020/11/29,21:00:00,0.0267,0.4,12.0,15.9,62.33,70.0,2.0
2020/11/29,22:00:00,0.0191,1.1,16.7,15.7,62.15,53.0,2.0
2020/11/29,23:00:00,0.026,0.0,10.1,14.5,62.75,53.0,2.0
2020/11/30,00:00:00,0.0347,-0.1,2.3,12.8,64.04,12.0,5.0
2020/11/30,01:00:00,0.0318,-0.1,3.9,12.7,63.12,32.0,4.0
2020/11/30,02:00:00,0.0331,-0.1,2.7,12.3,63.04,22.0,4.0
2020/11/30,03:00:00,0.0338,-0.1,2.1,12.5,62.81,16.0,4.0
2020/11/30,04:00:00,0.0336,-0.1,1.8,11.8,62.7,14.0,5.0
2020/11/30,05:00:00,0.0276,1.3,7.3,10.5,62.58,34.0,4.0
2020/11/30,06:00:00,0.0173,10.9,17.0,12.3,60.79,41.0,2.0
2020/11/30,07:00:00,0.0156,11.4,19.400000000000002,13.0,60.38,56.0,3.0
2020/11/30,08:00:00,0.0276,2.4,10.1,11.5,65.9,63.0,3.0
2020/11/30,09:00:00,0.0261,5.2,13.899999999999999,11.1,69.92,92.0,3.0
2020/11/30,10:00:00,0.0282,4.7,12.8,9.2,72.64,100.0,3.0
2020/11/30,11:00:00,0.0347,3.0,10.3,6.9,76.54,120.0,1.0
2020/11/30,12:00:00,0.0374,2.6,10.1,5.8,78.92,227.0,1.0
2020/11/30,13:00:00,0.0366,2.7,11.4,5.5,80.11,234.0,3.0
2020/11/30,14:00:00,0.0378,2.1,11.6,5.3,80.54,249.0,3.0
2020/11/30,15:00:00,0.0382,1.7,13.299999999999999,5.3,80.32,254.0,3.0
2020/11/30,16:00:00,0.028,3.4,23.0,7.5,77.19,275.0,1.0
2020/11/30,17:00:00,0.0322,0.1,11.2,10.4,70.93,36.0,3.0
2020/11/30,18:00:00,0.0126,1.9,28.0,15.9,67.42,65.0,3.0
2020/11/30,19:00:00,0.0051,7.9,36.4,16.1,65.44,83.0,2.0
2020/11/30,20:00:00,0.0104,7.3,27.7,16.4,63.41,55.0,1.0
2020/11/30,21:00:00,0.0086,7.6,28.5,17.9,62.02,43.0,3.0
2020/11/30,22:00:00,0.0306,0.3,5.8,9.2,66.07,32.0,4.0
2020/11/30,23:00:00,0.0333,-0.1,2.8,9.5,65.32,24.0,5.0
2020/12/01,00:00:00,0.0292,0.0,5.2,9.2,64.25,36.0,2.0
2020/12/01,01:00:00,0.0274,0.2,6.4,10.0,62.71,38.0,2.0
2020/12/01,02:00:00,0.032,-0.1,3.0,9.7,62.54,31.0,4.0
2020/12/01,03:00:00,0.0278,0.0,5.4,10.9,60.66,51.0,3.0
2020/12/01,04:00:00,0.0333,-0.1,1.9,9.6,62.14,12.0,6.0
2020/12/01,05:00:00,0.027,4.7,8.8,9.4,62.13,21.0,5.0
