date,time,ozone_anaheim,no_anaheim,no2_anaheim,RH_anaheim,TEMP_anaheim,WINDIR_anaheim,WINDSPEED_anaheim
2020/10/03,04:00:00,0.0004,16.9,38.5,59.7,68.09,45.0,2.0
2020/10/03,05:00:00,0.0006,16.5,39.199999999999996,55.7,67.44,50.0,2.0
2020/10/03,06:00:00,0.0048,21.0,36.8,49.4,69.05,0.0,1.0
2020/10/03,07:00:00,0.0124,20.7,37.3,45.9,72.19,214.0,1.0
2020/10/03,08:00:00,0.029,9.5,29.3,50.0,75.04,242.0,1.0
2020/10/03,09:00:00,0.0469,6.4,27.099999999999998,46.7,79.8,250.0,1.0
2020/10/03,10:00:00,0.0704,2.1,13.2,36.9,84.69,243.0,2.0
2020/10/03,11:00:00,0.0801,1.0,7.1000000000000005,30.2,88.84,234.0,3.0
2020/10/03,12:00:00,0.0756,0.8,5.4,25.9,90.42,232.0,4.0
2020/10/03,13:00:00,0.0723,0.7,4.4,20.2,90.88,225.0,5.0
2020/10/03,14:00:00,0.0756,0.8,5.7,24.2,90.23,236.0,5.0
2020/10/03,15:00:00,0.0788,0.9,6.8,26.2,88.04,244.0,5.0
2020/10/03,16:00:00,0.074,0.5,5.8999999999999995,36.6,82.44,228.0,5.0
2020/10/03,17:00:00,0.0603,0.5,6.1000000000000005,51.4,78.23,224.0,3.0
2020/10/03,18:00:00,0.0482,0.8,8.8,68.1,75.68,211.0,2.0
2020/10/03,19:00:00,0.0389,1.0,9.799999999999999,78.8,74.03,185.0,2.0
2020/10/03,20:00:00,0.0331,1.0,9.1,84.8,72.89,209.0,2.0
2020/10/03,21:00:00,0.0341,0.8,7.3,89.8,71.57,191.0,2.0
2020/10/03,22:00:00,0.0337,0.8,7.2,92.5,70.87,237.0,1.0
2020/10/03,23:00:00,0.0294,0.9,8.1,94.8,70.13,0.0,1.0
2020/10/04,00:00:00,0.01,2.1,18.4,94.5,68.66,341.0,1.0
2020/10/04,01:00:00,0.0067,2.9,20.1,87.6,67.1,308.0,1.0
2020/10/04,02:00:00,0.0067,1.6,16.8,96.3,66.31,0.0,0.0
2020/10/04,03:00:00,0.0077,2.4,18.700000000000003,92.3,63.32,0.0,1.0
2020/10/04,04:00:00,0.0039,3.7,24.6,70.4,64.69,0.0,0.0
2020/10/04,05:00:00,0.0008,10.0,24.6,74.6,64.49,37.0,1.0
2020/10/04,06:00:00,0.0045,11.5,26.200000000000003,65.3,64.85,36.0,1.0
2020/10/04,07:00:00,0.0119,11.799999999999999,25.5,58.5,69.14,0.0,1.0
2020/10/04,08:00:00,0.0274,7.5,24.1,44.3,76.0,0.0,1.0
2020/10/04,09:00:00,0.0517,2.9,14.8,38.3,79.91,211.0,1.0
2020/10/04,10:00:00,0.0699,1.8,11.4,30.2,85.02,260.0,2.0
2020/10/04,11:00:00,0.0796,0.9,6.4,21.7,89.95,261.0,2.0
2020/10/04,12:00:00,0.0835,0.6,5.0,18.5,92.73,242.0,3.0
2020/10/04,13:00:00,0.0762,0.7,4.8999999999999995,17.1,92.63,237.0,5.0
2020/10/04,14:00:00,0.0721,0.6,4.5,15.2,92.7,244.0,5.0
2020/10/04,15:00:00,0.0735,0.6,7.0,20.5,89.36,247.0,4.0
2020/10/04,16:00:00,0.0716,0.6,9.4,24.6,86.3,246.0,4.0
2020/10/04,17:00:00,0.0699,0.4,9.6,26.6,82.6,230.0,3.0
2020/10/04,18:00:00,0.059,0.7,14.6,33.2,79.77,178.0,1.0
2020/10/04,19:00:00,0.0556,0.8,14.3,36.1,78.18,188.0,1.0
2020/10/04,20:00:00,0.0459,1.0,19.0,41.6,76.38,0.0,1.0
2020/10/04,21:00:00,0.0392,1.3,18.599999999999998,58.0,73.9,175.0,1.0
2020/10/04,22:00:00,0.02,1.8,27.0,57.3,73.26,0.0,1.0
2020/10/04,23:00:00,0.0131,2.1,28.1,54.4,72.29,0.0,0.0
2020/10/05,00:00:00,0.0132,1.6,24.8,46.3,71.29,0.0,0.0
2020/10/05,01:00:00,0.006,2.0,32.7,44.8,70.63,0.0,0.0
2020/10/05,02:00:00,0.0077,2.5,31.8,42.9,69.98,30.0,1.0
2020/10/05,03:00:00,0.0038,5.4,36.6,44.1,69.02,42.0,1.0
2020/10/05,04:00:00,0.0004,20.7,37.400000000000006,49.2,67.13,0.0,1.0
2020/10/05,05:00:00,0.0004,40.800000000000004,40.0,50.4,66.79,0.0,1.0
2020/10/05,06:00:00,0.0013,66.5,43.5,49.7,69.04,345.0,1.0
2020/10/05,07:00:00,0.0035,72.4,50.6,48.4,73.32,319.0,1.0
2020/10/05,08:00:00,0.0098,38.800000000000004,53.3,48.1,75.69,0.0,1.0
2020/10/05,09:00:00,0.0236,18.9,48.800000000000004,36.7,79.9,0.0,1.0
2020/10/05,10:00:00,0.0383,11.799999999999999,45.8,30.9,83.45,265.0,1.0
2020/10/05,11:00:00,0.0626,5.3,32.0,29.0,87.61,247.0,2.0
2020/10/05,12:00:00,0.077,2.1,18.3,31.2,89.0,239.0,4.0
2020/10/05,13:00:00,0.0804,1.0,8.9,22.4,89.4,237.0,6.0
2020/10/05,14:00:00,0.0821,0.9,8.9,23.4,87.88,240.0,6.0
2020/10/05,15:00:00,0.0833,0.7,7.3,24.4,86.87,226.0,5.0
2020/10/05,16:00:00,0.0699,0.5,7.6,29.6,84.28,216.0,4.0
2020/10/05,17:00:00,0.0566,0.6,10.7,47.2,79.11,210.0,3.0
2020/10/05,18:00:00,0.0424,1.0,13.2,61.7,76.13,193.0,1.0
2020/10/05,19:00:00,0.0318,1.3,20.9,63.7,74.77,239.0,2.0
2020/10/05,20:00:00,0.0253,1.7,25.9,64.0,73.39,276.0,1.0
2020/10/05,21:00:00,0.0197,1.7,27.900000000000002,67.1,71.68,280.0,2.0
2020/10/05,22:00:00,0.0112,2.3,30.099999999999998,73.5,69.93,0.0,1.0
2020/10/05,23:00:00,0.0054,2.9,30.900000000000002,78.4,68.7,298.0,1.0
2020/10/06,00:00:00,0.0029,3.5,29.9,80.3,67.51,0.0,1.0
2020/10/06,01:00:00,0.0017,4.6,37.6,66.8,67.19,60.0,2.0
2020/10/06,02:00:00,0.0003,7.8,39.300000000000004,61.7,66.26,0.0,0.0
2020/10/06,03:00:00,0.0005,9.700000000000001,33.4,72.1,64.91,0.0,1.0
2020/10/06,04:00:00,0.0001,31.7,35.4,75.3,64.82,54.0,2.0
2020/10/06,05:00:00,0.0004,44.3,41.0,64.3,64.43,0.0,0.0
2020/10/06,06:00:00,0.0009,52.8,37.5,67.3,64.73,319.0,1.0
2020/10/06,07:00:00,0.0035,55.7,43.4,57.7,67.58,0.0,1.0
2020/10/06,08:00:00,0.0083,35.3,47.1,49.4,71.49,0.0,1.0
2020/10/06,09:00:00,0.0177,20.5,45.699999999999996,39.0,76.05,0.0,0.0
2020/10/06,10:00:00,0.0307,13.6,41.6,35.7,78.78,256.0,1.0
2020/10/06,11:00:00,0.05,9.299999999999999,41.7,29.3,84.36,321.0,1.0
2020/10/06,12:00:00,0.0738,3.5,23.599999999999998,23.7,87.53,257.0,2.0
2020/10/06,13:00:00,0.0697,2.9,19.0,36.5,86.85,238.0,5.0
2020/10/06,14:00:00,0.0755,1.3,10.200000000000001,34.6,85.06,232.0,6.0
2020/10/06,15:00:00,0.0651,0.9,7.1000000000000005,42.0,81.82,230.0,6.0
2020/10/06,16:00:00,0.0607,0.7,7.6,39.1,80.1,225.0,5.0
2020/10/06,17:00:00,0.0532,0.6,9.4,46.9,77.33,209.0,3.0
2020/10/06,18:00:00,0.0382,0.7,10.5,65.1,73.5,181.0,2.0
2020/10/06,19:00:00,0.0305,0.9,11.1,70.0,72.22,0.0,1.0
2020/10/06,20:00:00,0.0203,1.3,15.299999999999999,73.5,71.31,228.0,1.0
2020/10/06,21:00:00,0.0154,1.4,17.0,77.3,70.06,240.0,1.0
2020/10/06,22:00:00,0.0063,2.4,24.2,81.4,69.24,262.0,1.0
2020/10/06,23:00:00,0.0027,3.0,26.8,84.1,68.11,0.0,1.0
2020/10/07,00:00:00,0.0013,5.4,32.099999999999994,80.4,67.0,0.0,0.0
2020/10/07,01:00:00,0.0014,3.2,26.700000000000003,87.2,65.69,0.0,0.0
2020/10/07,02:00:00,0.0002,6.3,20.8,89.3,64.5,0.0,1.0
2020/10/07,03:00:00,0.0014,5.3,22.2,92.7,64.1,268.0,1.0
2020/10/07,04:00:00,0.0022,2.9,24.1,97.6,63.31,0.0,1.0
2020/10/07,05:00:00,0.0002,31.3,27.7,98.9,60.55,0.0,0.0
2020/10/07,06:00:00,0.0021,34.4,27.5,93.5,62.26,250.0,1.0
2020/10/07,07:00:00,0.0105,13.6,22.3,91.5,65.14,241.0,1.0
2020/10/07,08:00:00,0.0176,10.0,19.3,86.8,67.33,223.0,2.0
2020/10/07,09:00:00,0.0256,4.8999999999999995,13.799999999999999,90.5,67.51,227.0,3.0
2020/10/07,10:00:00,0.0363,4.1000000000000005,11.700000000000001,76.4,71.95,199.0,3.0
2020/10/07,11:00:00,0.0489,2.5,9.700000000000001,64.1,75.34,223.0,4.0
2020/10/07,12:00:00,0.0613,1.3,6.4,59.3,76.23,226.0,5.0
2020/10/07,13:00:00,0.0638,1.0,4.4,55.2,77.13,226.0,5.0
2020/10/07,14:00:00,0.0537,1.0,4.2,58.0,76.81,235.0,5.0
2020/10/07,15:00:00,0.0482,0.8,3.7,65.2,74.49,226.0,6.0
2020/10/07,16:00:00,0.0433,0.7,3.8,74.6,71.38,228.0,6.0
2020/10/07,17:00:00,0.0384,0.5,4.1000000000000005,79.7,68.99,214.0,5.0
2020/10/07,18:00:00,0.0362,0.5,3.9,82.9,67.55,203.0,4.0
2020/10/07,19:00:00,0.0363,0.5,3.5,85.8,66.76,184.0,3.0
2020/10/07,20:00:00,0.0371,0.5,3.7,86.2,66.46,190.0,2.0
2020/10/07,21:00:00,0.0412,0.5,2.8,84.5,66.53,178.0,3.0
2020/10/07,22:00:00,0.0442,0.4,1.9,81.5,66.31,201.0,3.0
2020/10/07,23:00:00,0.044,0.4,2.0,81.1,66.46,222.0,2.0
2020/10/08,00:00:00,0.0431,0.4,1.7,80.7,66.85,216.0,1.0
2020/10/08,01:00:00,0.0423,0.3,1.7,78.5,67.32,193.0,2.0
2020/10/08,02:00:00,0.0401,0.4,1.9,77.7,67.37,200.0,2.0
2020/10/08,03:00:00,0.0396,0.4,2.2,76.2,67.33,212.0,2.0
2020/10/08,04:00:00,0.0389,0.5,2.6,75.8,67.47,228.0,2.0
2020/10/08,05:00:00,0.0387,0.4,3.4,74.7,67.62,217.0,1.0
2020/10/08,06:00:00,0.0353,0.6,5.4,73.8,67.9,231.0,2.0
2020/10/08,07:00:00,0.0359,0.6,5.4,70.8,68.19,236.0,2.0
2020/10/08,08:00:00,0.037,0.9,5.4,68.3,68.93,266.0,1.0
2020/10/08,09:00:00,0.0385,1.3,5.8999999999999995,64.7,70.32,0.0,1.0
2020/10/08,10:00:00,0.0432,2.0,6.5,59.1,72.95,0.0,1.0
2020/10/08,11:00:00,0.055,1.1,4.8,53.0,75.15,163.0,1.0
2020/10/08,12:00:00,0.0549,1.0,4.0,52.6,75.64,232.0,5.0
2020/10/08,13:00:00,0.0527,0.9,3.7,52.7,75.41,222.0,6.0
2020/10/08,14:00:00,0.0525,0.8,3.7,53.2,75.21,237.0,5.0
2020/10/08,15:00:00,0.0487,0.8,4.5,56.2,73.5,241.0,6.0
2020/10/08,16:00:00,0.0449,0.6,4.8999999999999995,60.7,71.54,233.0,5.0
2020/10/08,17:00:00,0.0418,0.5,5.1000000000000005,63.8,69.73,223.0,4.0
2020/10/08,18:00:00,0.0372,0.5,8.5,66.0,69.29,236.0,3.0
2020/10/08,19:00:00,0.0351,0.6,8.0,75.1,68.12,281.0,3.0
2020/10/08,20:00:00,0.0371,0.8,9.2,78.7,67.45,287.0,2.0
2020/10/08,21:00:00,0.0376,0.7,8.6,80.9,66.88,276.0,2.0
2020/10/08,22:00:00,0.0352,0.6,7.6,82.3,66.41,259.0,1.0
2020/10/08,23:00:00,0.0331,0.7,7.7,83.7,66.27,272.0,2.0
2020/10/09,00:00:00,0.0365,0.7,6.2,82.9,66.5,300.0,2.0
2020/10/09,01:00:00,0.0312,0.8,9.700000000000001,81.5,66.79,356.0,2.0
2020/10/09,02:00:00,0.0316,0.7,7.0,81.8,66.68,13.0,2.0
2020/10/09,03:00:00,0.0314,0.7,6.2,81.5,66.6,36.0,1.0
2020/10/09,04:00:00,0.0287,0.9,9.1,79.9,66.92,0.0,1.0
2020/10/09,05:00:00,0.03,0.8,9.299999999999999,77.9,67.28,0.0,1.0
2020/10/09,06:00:00,0.0245,1.2,12.6,73.7,67.43,100.0,2.0
2020/10/09,07:00:00,0.0229,2.0,14.1,70.6,67.93,126.0,2.0
2020/10/09,08:00:00,0.0316,1.7,8.9,68.4,69.01,128.0,2.0
2020/10/09,09:00:00,0.0355,1.5,8.4,65.3,69.94,0.0,1.0
2020/10/09,10:00:00,0.0347,2.3,9.1,67.4,70.23,225.0,2.0
2020/10/09,11:00:00,0.0413,1.6,7.4,64.5,71.55,245.0,2.0
2020/10/09,12:00:00,0.0483,1.2,6.1000000000000005,60.7,72.67,255.0,3.0
2020/10/09,13:00:00,0.0557,1.0,4.7,56.7,74.09,236.0,3.0
2020/10/09,14:00:00,0.0564,0.9,4.4,56.4,74.08,235.0,5.0
2020/10/09,15:00:00,0.0508,0.7,3.9,59.1,72.61,227.0,6.0
2020/10/09,16:00:00,0.0444,0.6,5.2,66.8,70.63,233.0,6.0
2020/10/09,17:00:00,0.0406,0.5,4.7,74.0,68.29,226.0,5.0
2020/10/09,18:00:00,0.0367,0.5,6.7,77.6,67.5,215.0,3.0
2020/10/09,19:00:00,0.0367,0.6,7.7,76.5,67.94,275.0,2.0
2020/10/09,20:00:00,0.0366,0.7,8.5,76.0,67.88,277.0,2.0
2020/10/09,21:00:00,0.038,0.5,7.3,76.3,67.66,242.0,2.0
2020/10/09,22:00:00,0.0396,0.5,5.0,75.3,67.81,245.0,3.0
2020/10/09,23:00:00,0.038,0.5,5.1000000000000005,76.6,67.64,268.0,2.0
2020/10/10,00:00:00,0.0371,0.5,4.8,76.8,67.53,247.0,1.0
2020/10/10,01:00:00,0.0374,0.5,4.6,76.0,67.6,233.0,2.0
2020/10/10,02:00:00,0.0351,0.5,5.1000000000000005,76.7,67.36,232.0,2.0
2020/10/10,03:00:00,0.0356,0.5,4.4,76.6,67.02,235.0,2.0
2020/10/10,04:00:00,0.037,0.4,3.3,75.8,67.01,229.0,1.0
2020/10/10,05:00:00,0.0357,0.4,3.8,75.7,66.99,222.0,1.0
2020/10/10,06:00:00,0.0339,0.8,5.3,74.8,67.26,232.0,2.0
2020/10/10,07:00:00,0.0356,1.0,5.2,72.4,68.13,212.0,2.0
2020/10/10,08:00:00,0.036,0.9,4.6,72.8,68.9,242.0,2.0
2020/10/10,09:00:00,0.0369,1.0,4.5,70.0,70.05,221.0,2.0
2020/10/10,10:00:00,0.042,1.2,4.1000000000000005,63.0,72.44,192.0,2.0
2020/10/10,11:00:00,0.0459,1.0,4.3,59.5,73.49,231.0,3.0
2020/10/10,12:00:00,0.0458,0.9,3.7,59.5,74.02,227.0,4.0
2020/10/10,13:00:00,0.0456,0.9,3.3,58.6,74.3,244.0,5.0
2020/10/10,14:00:00,0.0462,0.8,3.4,57.7,74.37,238.0,5.0
2020/10/10,15:00:00,0.051,0.7,4.2,57.7,74.49,244.0,4.0
2020/10/10,16:00:00,0.0495,0.6,5.4,60.3,73.14,231.0,5.0
2020/10/10,17:00:00,0.0462,0.5,5.2,66.3,70.53,228.0,5.0
2020/10/10,18:00:00,0.0341,0.6,7.9,70.5,69.71,286.0,3.0
2020/10/10,19:00:00,0.0317,0.7,7.5,73.0,68.56,280.0,3.0
2020/10/10,20:00:00,0.0285,0.6,7.2,75.5,67.73,264.0,2.0
2020/10/10,21:00:00,0.021,0.7,8.8,80.4,66.98,262.0,2.0
2020/10/10,22:00:00,0.02,0.6,7.0,82.5,66.53,277.0,1.0
2020/10/10,23:00:00,0.016,0.8,8.1,84.3,65.76,0.0,0.0
2020/10/11,00:00:00,0.0059,2.6,16.5,86.0,65.12,0.0,0.0
2020/10/11,01:00:00,0.0027,3.4,20.400000000000002,84.8,64.86,63.0,1.0
2020/10/11,02:00:00,0.0063,3.7,14.0,85.4,63.67,66.0,1.0
2020/10/11,03:00:00,0.0015,3.1,17.0,85.3,62.98,62.0,1.0
2020/10/11,04:00:00,0.0002,7.9,17.0,86.2,62.43,68.0,1.0
2020/10/11,05:00:00,0.0003,7.0,16.9,87.2,61.82,0.0,1.0
2020/10/11,06:00:00,0.0034,7.2,14.7,86.8,62.46,71.0,1.0
2020/10/11,07:00:00,0.0111,4.3,10.0,81.9,64.95,94.0,2.0
2020/10/11,08:00:00,0.0206,2.1,5.1000000000000005,78.5,67.69,0.0,1.0
2020/10/11,09:00:00,0.0291,1.2,3.4,71.8,69.55,195.0,1.0
2020/10/11,10:00:00,0.0323,1.3,3.5,67.0,71.54,233.0,2.0
2020/10/11,11:00:00,0.0367,1.2,3.7,62.0,73.75,232.0,3.0
2020/10/11,12:00:00,0.0392,0.9,3.3,58.7,75.27,247.0,4.0
2020/10/11,13:00:00,0.0385,0.9,2.9,56.8,76.15,251.0,4.0
2020/10/11,14:00:00,0.0412,0.8,3.1,55.9,76.66,236.0,4.0
2020/10/11,15:00:00,0.0383,0.8,3.6,59.4,75.63,233.0,5.0
2020/10/11,16:00:00,0.0342,0.7,4.5,66.0,72.75,240.0,5.0
2020/10/11,17:00:00,0.0264,0.5,4.5,74.0,70.05,219.0,4.0
2020/10/11,18:00:00,0.0194,0.7,5.8999999999999995,78.3,69.0,211.0,2.0
2020/10/11,19:00:00,0.0155,0.7,7.6,80.5,68.6,164.0,1.0
2020/10/11,20:00:00,0.01,1.4,12.9,80.2,68.47,0.0,0.0
2020/10/11,21:00:00,0.0058,2.9,20.2,78.2,68.62,349.0,1.0
2020/10/11,22:00:00,0.0066,3.3,18.3,80.1,67.96,349.0,1.0
2020/10/11,23:00:00,0.0026,3.8,19.099999999999998,81.9,66.86,353.0,1.0
2020/10/12,00:00:00,0.0003,9.5,18.8,81.9,65.95,36.0,1.0
2020/10/12,01:00:00,0.0002,9.1,18.599999999999998,83.9,64.82,0.0,0.0
2020/10/12,02:00:00,0.0,22.1,19.8,85.4,64.49,0.0,1.0
2020/10/12,03:00:00,0.0,22.2,19.5,87.7,64.18,18.0,1.0
2020/10/12,04:00:00,0.0,41.300000000000004,22.8,86.7,64.11,36.0,1.0
2020/10/12,05:00:00,0.0001,25.0,25.7,82.3,64.63,15.0,2.0
2020/10/12,06:00:00,0.0009,42.5,22.5,81.7,64.8,0.0,0.0
2020/10/12,07:00:00,0.0051,36.3,28.6,72.1,69.29,0.0,1.0
2020/10/12,08:00:00,0.0171,16.0,27.2,58.1,74.82,81.0,1.0
2020/10/12,09:00:00,0.0289,10.5,27.0,48.6,79.71,0.0,1.0
2020/10/12,10:00:00,0.0434,6.4,24.5,41.8,84.1,280.0,1.0
2020/10/12,11:00:00,0.0569,4.3,21.6,35.2,88.11,281.0,3.0
2020/10/12,12:00:00,0.0672,3.3,21.0,28.6,92.02,278.0,4.0
2020/10/12,13:00:00,0.0685,4.0,27.2,36.3,91.71,240.0,5.0
2020/10/12,14:00:00,0.0803,1.7,15.2,28.8,93.89,253.0,5.0
2020/10/12,15:00:00,0.0682,1.3,12.5,24.2,93.84,288.0,5.0
2020/10/12,16:00:00,0.0499,1.5,17.6,34.6,87.58,296.0,4.0
2020/10/12,17:00:00,0.0378,1.1,21.1,35.4,83.78,301.0,2.0
2020/10/12,18:00:00,0.025,1.4,28.1,39.8,81.29,263.0,1.0
2020/10/12,19:00:00,0.0164,1.4,29.2,46.2,77.81,224.0,1.0
2020/10/12,20:00:00,0.0131,1.8,28.400000000000002,51.4,75.32,0.0,1.0
2020/10/12,21:00:00,0.0084,3.5,28.6,53.4,74.56,0.0,1.0
2020/10/12,22:00:00,0.0021,6.7,38.0,54.2,72.8,0.0,0.0
2020/10/12,23:00:00,0.0026,3.8,36.4,52.7,71.23,0.0,1.0
2020/10/13,00:00:00,0.0021,3.8,31.3,62.9,69.64,0.0,0.0
2020/10/13,01:00:00,0.0009,9.700000000000001,32.599999999999994,64.9,68.67,30.0,1.0
2020/10/13,02:00:00,0.0002,19.400000000000002,34.7,57.3,67.64,0.0,1.0
2020/10/13,03:00:00,0.0004,21.6,35.3,58.2,67.57,36.0,2.0
2020/10/13,04:00:00,0.0,37.3,37.3,58.3,67.34,36.0,2.0
2020/10/13,05:00:00,0.0002,28.400000000000002,38.3,51.7,68.18,13.0,2.0
2020/10/13,06:00:00,0.0017,40.0,40.800000000000004,45.9,69.75,39.0,3.0
2020/10/13,07:00:00,0.0069,40.2,40.2,41.3,73.38,73.0,2.0
2020/10/13,08:00:00,0.0166,20.2,35.9,34.8,78.83,145.0,1.0
2020/10/13,09:00:00,0.0333,8.1,25.0,27.7,84.03,0.0,1.0
2020/10/13,10:00:00,0.0445,6.1000000000000005,24.7,25.5,86.99,221.0,2.0
2020/10/13,11:00:00,0.058,4.4,23.900000000000002,21.3,91.28,237.0,2.0
2020/10/13,12:00:00,0.0585,3.6,19.099999999999998,26.9,92.02,240.0,5.0
2020/10/13,13:00:00,0.0646,3.1,19.900000000000002,26.3,90.16,233.0,6.0
2020/10/13,14:00:00,0.0601,2.3,14.6,29.0,89.42,220.0,6.0
2020/10/13,15:00:00,0.0608,1.5,12.3,27.4,89.41,218.0,5.0
2020/10/13,16:00:00,0.0544,0.8,11.6,27.6,87.53,211.0,3.0
2020/10/13,17:00:00,0.0454,0.6,14.200000000000001,35.7,83.02,180.0,2.0
2020/10/13,18:00:00,0.0306,1.0,21.4,40.3,79.92,195.0,1.0
2020/10/13,19:00:00,0.0196,1.5,29.0,45.3,77.25,0.0,0.0
2020/10/13,20:00:00,0.003,9.0,40.599999999999994,49.6,75.35,0.0,0.0
2020/10/13,21:00:00,0.0006,13.4,39.4,54.1,73.25,0.0,1.0
2020/10/13,22:00:00,0.0006,18.3,37.900000000000006,57.2,71.36,0.0,0.0
2020/10/13,23:00:00,0.0008,27.900000000000002,39.5,54.1,70.6,0.0,1.0
2020/10/14,00:00:00,0.0028,11.299999999999999,34.0,51.5,69.04,0.0,1.0
2020/10/14,01:00:00,0.0004,26.8,36.3,55.4,67.37,0.0,0.0
2020/10/14,02:00:00,0.0003,30.4,34.1,57.8,66.03,0.0,1.0
2020/10/14,03:00:00,0.0003,27.0,36.8,53.7,65.63,0.0,1.0
2020/10/14,04:00:00,0.0004,42.3,34.3,58.0,64.03,0.0,0.0
2020/10/14,05:00:00,0.0003,66.10000000000001,35.9,57.3,64.37,0.0,1.0
2020/10/14,06:00:00,0.0009,75.2,41.5,49.5,66.88,59.0,2.0
2020/10/14,07:00:00,0.0062,45.1,44.8,39.5,73.22,106.0,2.0
2020/10/14,08:00:00,0.0159,29.4,43.8,38.1,77.48,141.0,2.0
2020/10/14,09:00:00,0.0438,4.8999999999999995,19.5,39.3,81.42,169.0,3.0
2020/10/14,10:00:00,0.0571,2.8,13.6,35.0,84.5,216.0,3.0
2020/10/14,11:00:00,0.0733,1.2,7.8,29.0,87.86,230.0,3.0
2020/10/14,12:00:00,0.0756,1.3,6.2,23.3,89.76,270.0,3.0
2020/10/14,13:00:00,0.0799,1.4,6.8,23.3,90.56,271.0,3.0
2020/10/14,14:00:00,0.0826,1.3,7.9,23.8,90.29,241.0,4.0
2020/10/14,15:00:00,0.0789,0.9,8.7,28.8,87.88,237.0,4.0
2020/10/14,16:00:00,0.0665,0.7,8.7,39.1,83.18,230.0,5.0
2020/10/14,17:00:00,0.0589,0.6,9.9,53.0,78.24,235.0,3.0
2020/10/14,18:00:00,0.0585,0.8,12.5,53.9,75.93,207.0,2.0
2020/10/14,19:00:00,0.0488,1.0,13.6,58.4,74.42,175.0,1.0
2020/10/14,20:00:00,0.04,1.2,16.5,62.4,72.87,0.0,1.0
2020/10/14,21:00:00,0.025,1.5,21.4,69.5,71.26,184.0,2.0
2020/10/14,22:00:00,0.0122,2.8,29.5,75.8,70.25,0.0,0.0
2020/10/14,23:00:00,0.0108,2.7,34.6,69.1,69.57,0.0,0.0
2020/10/15,00:00:00,0.0019,6.8999999999999995,36.4,73.3,68.05,0.0,1.0
2020/10/15,01:00:00,0.0024,6.6,37.6,63.8,67.29,41.0,2.0
2020/10/15,02:00:00,0.0016,5.8999999999999995,38.800000000000004,62.6,66.29,0.0,1.0
2020/10/15,03:00:00,0.0022,9.2,39.699999999999996,60.0,66.45,27.0,1.0
2020/10/15,04:00:00,0.0031,7.8,44.0,55.5,67.97,39.0,4.0
2020/10/15,05:00:00,0.0024,13.100000000000001,47.6,51.4,69.61,40.0,3.0
2020/10/15,06:00:00,0.0073,13.100000000000001,45.5,45.3,71.15,46.0,3.0
2020/10/15,07:00:00,0.0196,12.5,37.8,36.5,75.67,101.0,2.0
2020/10/15,08:00:00,0.0318,10.0,35.1,29.6,81.03,0.0,0.0
2020/10/15,09:00:00,0.0555,3.9,21.7,25.5,85.1,0.0,1.0
2020/10/15,10:00:00,0.0642,4.0,24.2,25.0,88.1,214.0,2.0
2020/10/15,11:00:00,0.0875,2.4,21.1,23.7,90.59,237.0,3.0
2020/10/15,12:00:00,0.0787,3.2,25.6,23.7,92.57,243.0,3.0
2020/10/15,13:00:00,0.0895,1.6,NA,22.4,93.54,238.0,4.0
2020/10/15,14:00:00,0.0996,2.3,28.9,29.4,91.9,230.0,6.0
2020/10/15,15:00:00,0.0899,1.1,13.4,32.8,88.32,231.0,5.0
2020/10/15,16:00:00,0.0733,0.8,14.1,39.6,85.36,228.0,4.0
2020/10/15,17:00:00,0.0587,1.0,19.5,49.0,81.79,226.0,3.0
2020/10/15,18:00:00,0.0497,1.3,22.9,53.2,79.5,206.0,1.0
2020/10/15,19:00:00,0.0385,1.6,26.1,57.5,77.41,212.0,2.0
2020/10/15,20:00:00,0.0299,1.7,27.599999999999998,62.1,75.29,224.0,1.0
2020/10/15,21:00:00,0.0215,2.0,30.3,65.6,73.45,166.0,1.0
2020/10/15,22:00:00,0.0175,2.3,30.099999999999998,68.6,72.11,0.0,0.0
2020/10/15,23:00:00,0.0117,2.4,29.7,74.1,70.38,197.0,1.0
2020/10/16,00:00:00,0.0269,1.6,16.6,84.4,69.06,193.0,1.0
2020/10/16,01:00:00,0.036,1.2,10.5,91.6,68.17,165.0,2.0
2020/10/16,02:00:00,0.0361,1.2,10.7,98.9,66.99,0.0,1.0
2020/10/16,03:00:00,NA,3.9,NA,84.5,64.45,0.0,1.0
2020/10/16,04:00:00,0.0183,10.0,NA,91.4,65.81,0.0,0.0
2020/10/16,05:00:00,0.0003,51.2,40.300000000000004,73.6,65.22,55.0,2.0
2020/10/16,06:00:00,0.0011,55.1,43.3,68.7,66.67,52.0,2.0
2020/10/16,07:00:00,0.0109,39.4,42.7,69.2,70.79,38.0,1.0
2020/10/16,08:00:00,0.037,5.2,17.9,72.5,73.71,260.0,2.0
2020/10/16,09:00:00,0.0451,3.5,13.299999999999999,64.5,77.24,255.0,3.0
2020/10/16,10:00:00,0.0535,2.9,12.8,56.1,81.2,253.0,2.0
2020/10/16,11:00:00,0.0651,2.4,13.5,51.3,84.75,230.0,3.0
2020/10/16,12:00:00,0.0767,1.6,11.1,46.9,87.08,226.0,3.0
2020/10/16,13:00:00,0.0831,1.2,9.1,40.3,89.55,236.0,4.0
2020/10/16,14:00:00,0.0707,1.5,10.5,47.8,86.28,233.0,5.0
2020/10/16,15:00:00,0.0625,2.0,16.9,49.2,83.67,225.0,4.0
